Linux 6.14.0-33-generic (revathy-Lenovo-ideapad-130-15IKB) 	11/23/2025 	_x86_64_	(8 CPU)

12:51:24 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:56:39 PM  1000     31779    0.00    1.00    0.00    0.00    1.00     5  Isolated Web Co
12:56:39 PM     0     32454    0.00    4.00    0.00    0.00    4.00     3  kworker/u32:6-events_unbound
12:56:39 PM  1000     32490   27.00   21.00    0.00    0.00   48.00     5  gnome-terminal-
12:56:39 PM  1000     32683    1.00    2.00    0.00    0.00    3.00     7  top
12:56:39 PM     0     32804    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:1-events_unbound
12:56:39 PM     0     33725    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:4-events_unbound
12:56:39 PM  1000     33852   71.00   23.00    0.00    0.00   94.00     0  server
12:56:39 PM   122     33853    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:39 PM   122     33855    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:39 PM   122     33862    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33864    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:39 PM   122     33872    1.00    0.00    0.00    0.00    1.00     3  postgres
12:56:39 PM   122     33876    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33877    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33882    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33883    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33884    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:39 PM   122     33885    1.00    0.00    0.00    0.00    1.00     3  postgres
12:56:39 PM   122     33886    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:39 PM   122     33889    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:39 PM   122     33891    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33901    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33907    0.00    1.00    0.00    0.00    1.00     1  postgres
12:56:39 PM   122     33908    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:39 PM   122     33909    0.00    1.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33914    0.00    1.00    0.00    0.00    1.00     6  postgres
12:56:39 PM   122     33916    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:39 PM   122     33920    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33924    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33930    0.00    1.00    0.00    0.00    1.00     1  postgres
12:56:39 PM   122     33933    0.00    1.00    0.00    0.00    1.00     6  postgres
12:56:39 PM   122     33935    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM   122     33947    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:39 PM  1000     33968   89.00   31.00    0.00    0.00  120.00     4  load_generator
12:56:39 PM  1000     33983    2.00    3.00    0.00    0.00    5.00     7  pidstat

12:56:39 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:56:40 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:56:40 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:56:40 PM  1000      2244   11.00    4.00    0.00    0.00   15.00     6  gnome-shell
12:56:40 PM  1000      2401    2.00    0.00    0.00    1.00    2.00     1  ibus-daemon
12:56:40 PM  1000      2586    1.00    0.00    0.00    0.00    1.00     4  ibus-extension-
12:56:40 PM  1000      2730    1.00    1.00    0.00    0.00    2.00     1  ibus-engine-sim
12:56:40 PM  1000      3051    0.00    1.00    0.00    0.00    1.00     7  gsd-xsettings
12:56:40 PM  1000     29425    0.00    1.00    0.00    0.00    1.00     3  code
12:56:40 PM  1000     31254   23.00   13.00    0.00    0.00   36.00     3  firefox
12:56:40 PM     0     32454    0.00    2.00    0.00    0.00    2.00     6  kworker/u32:6-events_unbound
12:56:40 PM  1000     32490   39.00   18.00    0.00    1.00   57.00     4  gnome-terminal-
12:56:40 PM     0     32804    0.00    4.00    0.00    1.00    4.00     5  kworker/u32:1-events_unbound
12:56:40 PM  1000     33372    0.00    1.00    0.00    0.00    1.00     1  nautilus
12:56:40 PM     0     33725    0.00    2.00    0.00    1.00    2.00     4  kworker/u32:4-events_unbound
12:56:40 PM  1000     33852   63.00   24.00    0.00    0.00   87.00     0  server
12:56:40 PM   122     33854    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:40 PM   122     33856    1.00    1.00    0.00    0.00    2.00     6  postgres
12:56:40 PM   122     33858    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:40 PM   122     33873    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:40 PM   122     33879    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:40 PM   122     33881    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:40 PM   122     33883    0.00    1.00    0.00    0.00    1.00     2  postgres
12:56:40 PM   122     33888    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:40 PM   122     33892    0.00    1.00    0.00    0.00    1.00     4  postgres
12:56:40 PM   122     33896    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:40 PM   122     33900    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:40 PM   122     33909    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:40 PM   122     33921    1.00    0.00    0.00    0.00    1.00     4  postgres
12:56:40 PM   122     33928    0.00    1.00    0.00    0.00    1.00     5  postgres
12:56:40 PM   122     33933    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:40 PM   122     33938    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:40 PM   122     33943    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:40 PM   122     33948    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:40 PM  1000     33968   77.00   31.00    0.00    0.00  108.00     4  load_generator
12:56:40 PM  1000     33983    1.00    3.00    0.00    0.00    4.00     1  pidstat

12:56:40 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:56:41 PM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
12:56:41 PM     0        18    0.00    1.00    0.00    0.00    1.00     5  rcu_preempt
12:56:41 PM  1000      2244   22.00    6.00    0.00    0.00   28.00     7  gnome-shell
12:56:41 PM  1000      2401    1.00    0.00    0.00    0.00    1.00     6  ibus-daemon
12:56:41 PM  1000     30949    1.00    0.00    0.00    0.00    1.00     5  code
12:56:41 PM     0     32454    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:6-events_unbound
12:56:41 PM  1000     32490   54.00   14.00    0.00    0.00   68.00     4  gnome-terminal-
12:56:41 PM     0     32804    0.00    3.00    0.00    0.00    3.00     2  kworker/u32:1-events_unbound
12:56:41 PM     0     33259    0.00    1.00    0.00    0.00    1.00     1  kworker/u33:3+i915_flip
12:56:41 PM     0     33725    0.00    3.00    0.00    0.00    3.00     5  kworker/u32:4-events_unbound
12:56:41 PM  1000     33852   67.00   24.00    0.00    0.00   91.00     0  server
12:56:41 PM   122     33857    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33865    0.00    1.00    0.00    0.00    1.00     1  postgres
12:56:41 PM   122     33869    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:41 PM   122     33870    0.00    1.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33878    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33892    1.00    0.00    0.00    0.00    1.00     4  postgres
12:56:41 PM   122     33893    0.00    1.00    0.00    0.00    1.00     6  postgres
12:56:41 PM   122     33894    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:41 PM   122     33895    0.00    1.00    0.00    0.00    1.00     7  postgres
12:56:41 PM   122     33898    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33903    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:41 PM   122     33904    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33907    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:41 PM   122     33912    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33913    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:41 PM   122     33914    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:41 PM   122     33923    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:41 PM   122     33925    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33928    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33931    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:41 PM   122     33934    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:41 PM   122     33936    1.00    0.00    0.00    0.00    1.00     4  postgres
12:56:41 PM   122     33937    0.00    1.00    0.00    0.00    1.00     5  postgres
12:56:41 PM   122     33939    0.00    1.00    0.00    0.00    1.00     1  postgres
12:56:41 PM   122     33940    0.00    1.00    0.00    0.00    1.00     6  postgres
12:56:41 PM   122     33942    0.00    1.00    0.00    0.00    1.00     7  postgres
12:56:41 PM  1000     33968   82.00   30.00    0.00    0.00  112.00     4  load_generator
12:56:41 PM  1000     33983    2.00    3.00    0.00    0.00    5.00     3  pidstat

12:56:41 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:56:42 PM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
12:56:42 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:56:42 PM  1000      2244   33.00    8.00    0.00    0.00   41.00     5  gnome-shell
12:56:42 PM  1000      2401    2.00    1.00    0.00    0.00    3.00     7  ibus-daemon
12:56:42 PM  1000      2815    1.00    0.00    0.00    0.00    1.00     7  xdg-desktop-por
12:56:42 PM  1000     29425    1.00    0.00    0.00    0.00    1.00     5  code
12:56:42 PM  1000     31254    7.00    3.00    0.00    0.00   10.00     7  firefox
12:56:42 PM  1000     31777   25.00    3.00    0.00    1.00   28.00     7  Isolated Web Co
12:56:42 PM     0     32454    0.00    3.00    0.00    1.00    3.00     2  kworker/u32:6-events_unbound
12:56:42 PM     0     32459    0.00    1.00    0.00    1.00    1.00     0  kworker/0:1-i915-unordered
12:56:42 PM  1000     32490   59.00   13.00    0.00    1.00   72.00     6  gnome-terminal-
12:56:42 PM  1000     32683    1.00    1.00    0.00    0.00    2.00     7  top
12:56:42 PM     0     32804    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:1-events_unbound
12:56:42 PM  1000     32989    1.00    0.00    0.00    0.00    1.00     7  iostat
12:56:42 PM  1000     33077   18.00    1.00    0.00    0.00   19.00     4  gedit
12:56:42 PM     0     33259    0.00    1.00    0.00    0.00    1.00     5  kworker/u33:3+i915_flip
12:56:42 PM     0     33725    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:4-events_unbound
12:56:42 PM  1000     33852   59.00   24.00    0.00    0.00   83.00     0  server
12:56:42 PM   122     33861    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:42 PM   122     33865    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:42 PM   122     33868    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:42 PM   122     33871    1.00    1.00    0.00    0.00    2.00     1  postgres
12:56:42 PM   122     33874    0.00    1.00    0.00    0.00    1.00     6  postgres
12:56:42 PM   122     33880    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:42 PM   122     33890    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:42 PM   122     33893    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:42 PM   122     33897    1.00    0.00    0.00    0.00    1.00     4  postgres
12:56:42 PM   122     33899    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:42 PM   122     33902    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:42 PM   122     33910    1.00    0.00    0.00    0.00    1.00     1  postgres
12:56:42 PM   122     33917    1.00    0.00    0.00    0.00    1.00     0  postgres
12:56:42 PM   122     33926    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:42 PM   122     33927    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:42 PM   122     33930    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:42 PM   122     33932    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:42 PM   122     33938    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:42 PM   122     33941    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:42 PM   122     33942    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:42 PM   122     33945    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:42 PM   122     33946    1.00    0.00    0.00    0.00    1.00     4  postgres
12:56:42 PM   122     33947    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:42 PM  1000     33968   71.00   31.00    0.00    0.00  102.00     4  load_generator
12:56:42 PM  1000     33983    2.00    2.00    0.00    0.00    4.00     3  pidstat

12:56:42 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:56:43 PM     0        17    0.00    1.00    0.00    0.00    1.00     0  ksoftirqd/0
12:56:43 PM     0        18    0.00    1.00    0.00    0.00    1.00     4  rcu_preempt
12:56:43 PM     0       730    0.00    1.00    0.00    0.00    1.00     0  irq/135-rtw88_pci
12:56:43 PM   123      1231    1.00    0.00    0.00    0.00    1.00     6  mysqld
12:56:43 PM  1000      2244   28.00    7.00    0.00    1.00   35.00     4  gnome-shell
12:56:43 PM  1000      2401    1.00    0.00    0.00    0.00    1.00     3  ibus-daemon
12:56:43 PM  1000      2586    1.00    1.00    0.00    0.00    2.00     5  ibus-extension-
12:56:43 PM  1000      2814    1.00    0.00    0.00    0.00    1.00     1  tracker-miner-f
12:56:43 PM  1000     30967    1.00    0.00    0.00    0.00    1.00     5  code
12:56:43 PM  1000     31254    3.00    2.00    0.00    0.00    5.00     6  firefox
12:56:43 PM  1000     31777    3.00    0.00    0.00    0.00    3.00     0  Isolated Web Co
12:56:43 PM     0     32454    0.00    1.00    0.00    0.00    1.00     5  kworker/u32:6-events_unbound
12:56:43 PM     0     32459    0.00    1.00    0.00    0.00    1.00     0  kworker/0:1-i915-unordered
12:56:43 PM  1000     32490   56.00   14.00    0.00    1.00   70.00     1  gnome-terminal-
12:56:43 PM     0     32804    0.00    2.00    0.00    0.00    2.00     7  kworker/u32:1-events_unbound
12:56:43 PM  1000     33077   26.00    0.00    0.00    0.00   26.00     6  gedit
12:56:43 PM     0     33259    0.00    1.00    0.00    0.00    1.00     6  kworker/u33:3-i915_flip
12:56:43 PM     0     33725    0.00    4.00    0.00    0.00    4.00     6  kworker/u32:4-events_unbound
12:56:43 PM  1000     33852   68.00   19.00    0.00    0.00   87.00     0  server
12:56:43 PM   122     33853    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:43 PM   122     33856    1.00    0.00    0.00    0.00    1.00     6  postgres
12:56:43 PM   122     33859    1.00    0.00    0.00    0.00    1.00     4  postgres
12:56:43 PM   122     33860    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:43 PM   122     33864    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:43 PM   122     33866    1.00    0.00    0.00    0.00    1.00     3  postgres
12:56:43 PM   122     33870    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:43 PM   122     33872    0.00    1.00    0.00    0.00    1.00     6  postgres
12:56:43 PM   122     33875    1.00    0.00    0.00    0.00    1.00     7  postgres
12:56:43 PM   122     33876    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:43 PM   122     33877    1.00    0.00    0.00    0.00    1.00     5  postgres
12:56:43 PM   122     33882    1.00    0.00    0.00    0.00    1.00     2  postgres
12:56:43 PM   122     33885    1.00    0.00    0.00    0.00    1.00     5  postgres
